Unnamed: 0,datetime,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,cloudcover,visibility,conditions,icon
2656,2022-04-21 17:00:00,53.1,53.1,39.7,60.3,0.0,0,0.0,0.0,11.4,89.1,9.9,Partially cloudy,partly-cloudy-day
2657,2022-04-21 18:00:00,52.1,52.1,40.8,65.25,0.0,0,0.0,0.0,7.3,100.0,9.9,Overcast,cloudy
2658,2022-04-21 19:00:00,53.0,53.0,40.9,63.46,0.009,100,0.0,0.0,9.2,99.0,9.9,"Rain, Overcast",rain
2659,2022-04-21 20:00:00,53.1,53.1,41.0,63.3,0.0,0,0.0,0.0,0.4,98.6,9.9,Overcast,cloudy
2660,2022-04-21 21:00:00,53.1,53.1,41.0,63.34,0.0,0,0.0,0.0,4.7,99.6,9.9,Overcast,cloudy
2661,2022-04-21 22:00:00,55.0,55.0,41.0,59.12,0.0,0,0.0,0.0,5.8,98.6,9.9,Overcast,cloudy
2662,2022-04-21 23:00:00,54.0,54.0,41.0,61.23,0.0,0,0.0,0.0,4.8,99.6,9.9,Overcast,cloudy
2663,2022-04-22 00:00:00,54.0,54.0,40.9,61.08,0.0,0,0.0,0.0,5.8,26.8,9.9,Partially cloudy,partly-cloudy-night
2664,2022-04-22 01:00:00,53.1,53.1,40.9,63.04,0.0,0,0.0,0.0,3.6,2.7,9.9,Clear,clear-night
2665,2022-04-22 02:00:00,53.2,53.2,42.0,65.71,0.0,0,0.0,0.0,4.8,0.0,9.9,Clear,clear-night
2666,2022-04-22 03:00:00,53.1,53.1,42.0,65.81,0.0,0,0.0,0.0,5.7,0.0,9.9,Clear,clear-night
2667,2022-04-22 04:00:00,52.3,52.3,42.0,67.97,0.0,0,0.0,0.0,5.8,0.4,9.9,Clear,clear-night
2668,2022-04-22 05:00:00,52.2,52.2,42.0,68.21,0.0,0,0.0,0.0,5.8,0.4,9.9,Clear,clear-night
2669,2022-04-22 06:00:00,52.2,52.2,42.1,68.38,0.0,0,0.0,0.0,5.6,0.4,9.9,Clear,clear-night
2670,2022-04-22 07:00:00,52.2,52.2,42.2,68.54,0.0,0,0.0,0.0,6.8,0.4,9.9,Clear,clear-day
2671,2022-04-22 08:00:00,52.3,52.3,43.1,70.98,0.0,0,0.0,0.0,7.0,0.4,9.9,Clear,clear-day
2672,2022-04-22 09:00:00,59.0,59.0,46.9,64.18,0.0,0,0.0,0.0,0.4,0.4,9.9,Clear,clear-day
2673,2022-04-22 10:00:00,62.8,62.8,42.8,47.99,0.0,0,0.0,0.0,3.8,0.4,9.9,Clear,clear-day
2674,2022-04-22 11:00:00,65.7,65.7,37.8,35.8,0.0,0,0.0,0.0,7.1,0.4,9.9,Clear,clear-day
2675,2022-04-22 12:00:00,65.8,65.8,33.8,30.43,0.0,0,0.0,0.0,5.0,0.4,9.9,Clear,clear-day
2676,2022-04-22 13:00:00,66.8,66.8,30.5,25.67,0.0,0,0.0,0.0,9.3,0.8,8.8,Clear,clear-day
2677,2022-04-22 14:00:00,68.0,68.0,25.7,20.2,0.0,0,0.0,0.0,11.4,0.8,8.8,Clear,clear-day
2678,2022-04-22 15:00:00,69.9,69.9,26.5,19.65,0.0,0,0.0,0.0,6.2,0.4,8.2,Clear,clear-day
2679,2022-04-22 16:00:00,70.9,70.9,25.0,17.78,0.0,0,0.0,0.0,5.9,0.4,9.9,Clear,clear-day
2680,2022-04-22 17:00:00,70.9,70.9,25.9,18.51,0.0,0,0.0,0.0,3.4,0.4,9.9,Clear,clear-day
2681,2022-04-22 18:00:00,69.1,69.1,29.5,22.8,0.0,0,0.0,0.0,0.5,0.8,9.9,Clear,clear-day
2682,2022-04-22 19:00:00,66.7,66.7,27.9,23.17,0.0,0,0.0,0.0,5.0,1.5,9.9,Clear,clear-day
2683,2022-04-22 20:00:00,64.1,64.1,27.9,25.39,0.0,0,0.0,0.0,0.7,1.5,9.9,Clear,clear-night
2684,2022-04-22 21:00:00,61.1,61.1,30.6,31.4,0.0,0,0.0,0.0,0.5,1.5,9.9,Clear,clear-night
2685,2022-04-22 22:00:00,61.1,61.1,28.9,29.36,0.0,0,0.0,0.0,4.9,1.5,9.9,Clear,clear-night
2686,2022-04-22 23:00:00,59.0,59.0,29.8,32.91,0.0,0,0.0,0.0,3.5,1.5,9.9,Clear,clear-night
2687,2022-04-23 00:00:00,56.9,56.9,33.8,41.62,0.0,0,0.0,0.0,7.9,1.5,9.9,Clear,clear-night
2688,2022-04-23 01:00:00,55.1,55.1,34.7,45.94,0.0,0,0.0,0.0,5.8,1.5,9.9,Clear,clear-night
2689,2022-04-23 02:00:00,55.1,55.1,32.9,42.77,0.0,0,0.0,0.0,10.0,1.5,9.9,Clear,clear-night
2690,2022-04-23 03:00:00,55.0,55.0,30.8,39.57,0.0,0,0.0,0.0,13.4,1.5,9.9,Clear,clear-night
2691,2022-04-23 04:00:00,53.9,53.9,34.7,48.11,0.0,0,0.0,0.0,10.1,1.5,9.9,Clear,clear-night
2692,2022-04-23 05:00:00,52.9,52.9,33.8,48.12,0.0,0,0.0,0.0,9.0,1.5,9.9,Clear,clear-night
2693,2022-04-23 06:00:00,52.9,52.9,31.9,44.62,0.0,0,0.0,0.0,7.8,1.5,9.9,Clear,clear-night
2694,2022-04-23 07:00:00,53.0,53.0,30.8,42.57,0.0,0,0.0,0.0,8.9,1.5,9.9,Clear,clear-day
2695,2022-04-23 08:00:00,52.1,52.1,32.9,47.92,0.0,0,0.0,0.0,12.3,1.5,9.9,Clear,clear-day
2696,2022-04-23 09:00:00,53.9,53.9,31.9,42.93,0.0,0,0.0,0.0,8.9,49.6,9.9,Partially cloudy,partly-cloudy-day
2697,2022-04-23 10:00:00,57.7,57.7,33.0,39.11,0.0,0,0.0,0.0,3.4,88.1,9.9,Partially cloudy,partly-cloudy-day
2698,2022-04-23 11:00:00,57.8,57.8,29.9,34.45,0.0,0,0.0,0.0,3.5,99.6,9.9,Overcast,cloudy
2699,2022-04-23 12:00:00,59.0,59.0,33.7,38.54,0.0,0,0.0,0.0,6.9,89.1,9.9,Partially cloudy,partly-cloudy-day
2700,2022-04-23 13:00:00,59.1,59.1,36.6,43.06,0.0,0,0.0,0.0,5.7,89.1,8.8,Partially cloudy,partly-cloudy-day
2701,2022-04-23 14:00:00,61.2,61.2,36.7,39.96,0.0,0,0.0,0.0,8.1,88.1,9.9,Partially cloudy,partly-cloudy-day
2702,2022-04-23 15:00:00,61.1,61.1,38.4,42.88,0.0,0,0.0,0.0,7.0,52.4,7.0,Partially cloudy,partly-cloudy-day
2703,2022-04-23 16:00:00,62.1,62.1,34.8,36.0,0.009,100,0.0,0.0,8.1,0.9,9.8,Rain,rain
2704,2022-04-23 17:00:00,62.0,62.0,36.8,39.03,0.0,0,0.0,0.0,9.1,79.9,9.9,Partially cloudy,partly-cloudy-day
2705,2022-04-23 18:00:00,57.9,57.9,37.8,47.03,0.0,0,0.0,0.0,8.0,98.6,8.2,Overcast,cloudy
2706,2022-04-23 19:00:00,56.1,56.1,40.7,56.2,0.0,0,0.0,0.0,3.6,99.6,9.9,Overcast,cloudy
2707,2022-04-23 20:00:00,55.2,55.2,40.7,58.09,0.0,0,0.0,0.0,0.4,100.0,9.9,Overcast,cloudy
2708,2022-04-23 21:00:00,55.2,55.2,38.8,54.04,0.0,0,0.0,0.0,0.3,100.0,9.9,Overcast,cloudy
2709,2022-04-23 22:00:00,56.1,56.1,37.1,48.88,0.0,0,0.0,0.0,0.1,100.0,9.9,Overcast,cloudy
2710,2022-04-23 23:00:00,55.2,55.2,41.9,60.84,0.0,0,0.0,0.0,0.3,100.0,9.9,Overcast,cloudy
2711,2022-04-24 00:00:00,55.2,55.2,39.8,56.11,0.0,0,0.0,0.0,0.2,100.0,9.9,Overcast,cloudy
2712,2022-04-24 01:00:00,54.0,54.0,42.0,63.71,0.0,0,0.0,0.0,3.4,100.0,9.9,Overcast,cloudy
2713,2022-04-24 02:00:00,53.2,53.2,43.7,70.2,0.0,0,0.0,0.0,0.2,88.5,9.9,Partially cloudy,partly-cloudy-night
2714,2022-04-24 03:00:00,53.1,53.1,42.9,68.2,0.0,0,0.0,0.0,4.5,1.5,9.9,Clear,clear-night
2715,2022-04-24 04:00:00,53.1,53.1,42.1,66.17,0.0,0,0.0,0.0,5.7,29.7,9.9,Partially cloudy,partly-cloudy-night
2716,2022-04-24 05:00:00,53.0,53.0,42.0,66.0,0.0,0,0.0,0.0,5.7,99.6,9.9,Overcast,cloudy
2717,2022-04-24 06:00:00,53.0,53.0,42.0,66.34,0.0,0,0.0,0.0,6.8,79.9,9.9,Partially cloudy,partly-cloudy-night
2718,2022-04-24 07:00:00,53.0,53.0,42.2,66.56,0.0,0,0.0,0.0,12.3,88.1,9.9,Partially cloudy,partly-cloudy-day
2719,2022-04-24 08:00:00,53.9,53.9,39.8,58.79,0.0,0,0.0,0.0,12.4,88.1,9.9,Partially cloudy,partly-cloudy-day
2720,2022-04-24 09:00:00,57.7,57.7,37.2,46.29,0.0,0,0.0,0.0,10.0,52.4,9.9,Partially cloudy,partly-cloudy-day
2721,2022-04-24 10:00:00,61.9,61.9,35.8,37.61,0.0,0,0.0,0.0,7.1,1.2,9.9,Clear,clear-day
2722,2022-04-24 11:00:00,60.9,60.9,33.1,35.02,0.0,0,0.0,0.0,9.4,1.2,9.9,Clear,clear-day
2723,2022-04-24 12:00:00,59.1,59.1,34.0,38.78,0.0,0,0.0,0.0,10.4,1.2,9.9,Clear,clear-day
2724,2022-04-24 13:00:00,57.9,57.9,35.0,42.09,0.0,0,0.0,0.0,10.5,1.2,9.9,Clear,clear-day
2725,2022-04-24 14:00:00,59.1,59.1,36.7,43.17,0.0,0,0.0,0.0,13.6,1.2,9.9,Clear,clear-day
2726,2022-04-24 15:00:00,59.1,59.1,37.5,44.54,0.0,0,0.0,0.0,9.3,1.5,9.9,Clear,clear-day
2727,2022-04-24 16:00:00,59.0,59.0,36.7,43.15,0.0,0,0.0,0.0,12.4,0.8,9.9,Clear,clear-day
2728,2022-04-24 17:00:00,56.9,56.9,37.5,48.1,0.0,0,0.0,0.0,12.8,0.3,9.9,Clear,clear-day
2729,2022-04-24 18:00:00,55.2,55.2,36.7,49.63,0.0,0,0.0,0.0,7.0,0.4,9.9,Clear,clear-day
2730,2022-04-24 19:00:00,53.9,53.9,36.5,51.73,0.0,0,0.0,0.0,4.9,0.4,9.9,Clear,clear-day
2731,2022-04-24 20:00:00,51.2,51.2,34.5,52.76,0.0,0,0.0,0.0,7.0,0.8,9.9,Clear,clear-night
2732,2022-04-24 21:00:00,48.9,45.1,33.7,55.53,0.0,0,0.0,0.0,8.8,0.8,9.9,Clear,clear-night
2733,2022-04-24 22:00:00,48.8,45.9,32.7,53.47,0.0,0,0.0,0.0,6.8,0.8,9.9,Clear,clear-night
2734,2022-04-24 23:00:00,48.8,46.5,32.7,53.49,0.0,0,0.0,0.0,5.6,0.8,9.9,Clear,clear-night
2735,2022-04-25 00:00:00,48.8,45.9,32.6,53.38,0.0,0,0.0,0.0,6.8,0.4,9.9,Clear,clear-night
2736,2022-04-25 01:00:00,48.8,45.4,34.5,57.64,0.0,0,0.0,0.0,7.9,0.4,9.9,Clear,clear-night
2737,2022-04-25 02:00:00,48.8,45.8,34.7,58.14,0.0,0,0.0,0.0,6.9,0.8,9.9,Clear,clear-night
2738,2022-04-25 03:00:00,48.8,45.3,35.7,60.56,0.0,0,0.0,0.0,7.8,1.5,9.9,Clear,clear-night
2739,2022-04-25 04:00:00,47.9,43.8,34.0,58.36,0.0,0,0.0,0.0,8.9,1.5,9.9,Clear,clear-night
2740,2022-04-25 05:00:00,47.9,45.4,35.0,60.84,0.0,0,0.0,0.0,5.5,1.5,9.9,Clear,clear-night
2741,2022-04-25 06:00:00,47.9,43.8,35.1,60.99,0.0,0,0.0,0.0,8.9,1.5,9.9,Clear,clear-night
2742,2022-04-25 07:00:00,48.8,44.2,38.7,68.06,0.0,0,0.0,0.0,11.0,27.5,9.9,Partially cloudy,partly-cloudy-day
2743,2022-04-25 08:00:00,50.0,46.3,37.1,61.15,0.0,0,0.0,0.0,9.1,99.6,9.9,Overcast,cloudy
2744,2022-04-25 09:00:00,52.0,52.0,33.4,48.89,0.0,0,0.0,0.0,9.2,100.0,9.9,Overcast,cloudy
2745,2022-04-25 10:00:00,53.8,53.8,30.3,40.41,0.0,0,0.0,0.0,10.2,100.0,9.9,Overcast,cloudy
2746,2022-04-25 11:00:00,55.9,55.9,23.7,28.49,0.009,100,0.0,0.0,8.0,100.0,9.9,"Rain, Overcast",rain
2747,2022-04-25 12:00:00,55.9,55.9,20.1,24.52,0.0,0,0.0,0.0,3.6,100.0,9.9,Overcast,cloudy
2748,2022-04-25 13:00:00,56.8,56.8,25.4,29.55,0.0,0,0.0,0.0,8.0,100.0,9.9,Overcast,cloudy
2749,2022-04-25 14:00:00,56.9,56.9,30.2,35.98,0.0,0,0.0,0.0,9.2,100.0,9.9,Overcast,cloudy
2750,2022-04-25 15:00:00,56.1,56.1,38.4,51.33,0.0,0,0.0,0.0,6.9,100.0,9.9,Overcast,cloudy
2751,2022-04-25 16:00:00,55.2,55.2,37.7,51.65,0.0,0,0.0,0.0,7.0,100.0,9.9,Overcast,cloudy
2752,2022-04-25 17:00:00,55.2,55.2,38.7,53.65,0.0,0,0.0,0.0,9.0,100.0,9.9,Overcast,cloudy
2753,2022-04-25 18:00:00,55.2,55.2,38.7,53.8,0.0,0,0.0,0.0,6.7,100.0,9.9,Overcast,cloudy
2754,2022-04-25 19:00:00,54.0,54.0,36.9,52.21,0.0,0,0.0,0.0,8.1,100.0,9.9,Overcast,cloudy
2755,2022-04-25 20:00:00,53.1,53.1,38.6,57.72,0.0,0,0.0,0.0,5.9,100.0,9.9,Overcast,cloudy
2756,2022-04-25 21:00:00,53.1,53.1,38.7,57.99,0.0,0,0.0,0.0,4.8,100.0,9.9,Overcast,cloudy
2757,2022-04-25 22:00:00,52.1,52.1,39.6,62.29,0.0,0,0.0,0.0,5.6,100.0,9.9,Overcast,cloudy
2758,2022-04-25 23:00:00,52.1,52.1,39.6,62.37,0.0,0,0.0,0.0,9.0,100.0,9.9,Overcast,cloudy
2759,2022-04-26 00:00:00,52.1,52.1,39.6,62.43,0.0,0,0.0,0.0,4.8,100.0,9.9,Overcast,cloudy
2760,2022-04-26 01:00:00,53.1,53.1,38.7,58.01,0.0,0,0.0,0.0,5.6,100.0,9.9,Overcast,cloudy
2761,2022-04-26 02:00:00,53.1,53.1,42.9,68.21,0.0,0,0.0,0.0,4.8,100.0,9.9,Overcast,cloudy
2762,2022-04-26 03:00:00,53.0,53.0,42.9,68.55,0.0,0,0.0,0.0,5.8,100.0,9.9,Overcast,cloudy
2763,2022-04-26 04:00:00,53.0,53.0,43.9,71.13,0.0,0,0.0,0.0,6.9,100.0,9.9,Overcast,cloudy
2764,2022-04-26 05:00:00,53.0,53.0,44.8,73.71,0.0,0,0.0,0.0,4.8,100.0,9.9,Overcast,cloudy
2765,2022-04-26 06:00:00,53.0,53.0,44.9,73.9,0.0,0,0.0,0.0,6.9,100.0,9.9,Overcast,cloudy
2766,2022-04-26 07:00:00,53.0,53.0,47.0,80.04,0.0,0,0.0,0.0,8.8,100.0,9.9,Overcast,cloudy
2767,2022-04-26 08:00:00,53.0,53.0,47.9,82.71,0.0,0,0.0,0.0,9.1,100.0,9.6,Overcast,cloudy
2768,2022-04-26 09:00:00,53.0,53.0,47.9,82.9,0.0,0,0.0,0.0,11.1,100.0,9.8,Overcast,cloudy
2769,2022-04-26 10:00:00,53.0,53.0,48.8,85.46,0.0,0,0.0,0.0,10.1,100.0,9.8,Overcast,cloudy
2770,2022-04-26 11:00:00,53.9,53.9,48.8,82.82,0.0,0,0.0,0.0,10.0,100.0,9.8,Overcast,cloudy
2771,2022-04-26 12:00:00,54.0,54.0,48.8,82.48,0.0,0,0.0,0.0,11.3,100.0,9.9,Overcast,cloudy
2772,2022-04-26 13:00:00,56.0,56.0,48.8,76.83,0.0,0,0.0,0.0,7.8,100.0,9.9,Overcast,cloudy
2773,2022-04-26 14:00:00,56.8,56.8,49.9,77.54,0.0,0,0.0,0.0,9.0,100.0,9.9,Overcast,cloudy
2774,2022-04-26 15:00:00,56.9,56.9,49.9,77.54,0.0,0,0.0,0.0,0.4,100.0,9.9,Overcast,cloudy
2775,2022-04-26 16:00:00,58.8,58.8,51.1,75.58,0.0,0,0.0,0.0,9.1,100.0,7.9,Overcast,cloudy
2776,2022-04-26 17:00:00,58.9,58.9,51.1,75.32,0.0,0,0.0,0.0,5.8,31.5,8.1,Partially cloudy,partly-cloudy-day
2777,2022-04-26 18:00:00,56.9,56.9,50.0,77.69,0.0,0,0.0,0.0,0.2,88.1,9.9,Partially cloudy,partly-cloudy-day
2778,2022-04-26 19:00:00,57.8,57.8,53.0,83.95,0.018,100,0.0,0.0,0.0,100.0,3.4,"Rain, Overcast",rain
2779,2022-04-26 20:00:00,56.1,56.1,53.1,89.57,0.029,100,0.0,0.0,3.2,99.9,9.9,"Rain, Overcast",rain
2780,2022-04-26 21:00:00,56.9,56.9,53.9,89.66,0.0,0,0.0,0.0,0.1,100.0,9.9,Overcast,cloudy
2781,2022-04-26 22:00:00,56.1,56.1,53.1,89.62,0.0,0,0.0,0.0,0.1,100.0,9.9,Overcast,cloudy
2782,2022-04-26 23:00:00,56.1,56.1,53.1,89.67,0.009,100,0.0,0.0,3.2,100.0,9.9,"Rain, Overcast",rain
2783,2022-04-27 00:00:00,56.1,56.1,54.0,92.57,0.001,100,0.0,0.0,5.6,100.0,9.8,"Rain, Overcast",rain
2784,2022-04-27 01:00:00,57.0,57.0,53.9,89.47,0.0,0,0.0,0.0,8.0,98.6,9.9,Overcast,cloudy
2785,2022-04-27 02:00:00,53.9,53.9,48.6,82.07,0.0,0,0.0,0.0,5.0,100.0,9.9,Overcast,cloudy
2786,2022-04-27 03:00:00,52.0,52.0,43.9,73.61,0.0,0,0.0,0.0,0.8,98.6,9.9,Overcast,cloudy
2787,2022-04-27 04:00:00,50.0,50.0,38.7,65.11,0.0,0,0.0,0.0,3.8,2.7,9.9,Clear,clear-night
2788,2022-04-27 05:00:00,50.0,49.0,37.9,63.02,0.0,0,0.0,0.0,3.8,100.0,9.9,Overcast,cloudy
2789,2022-04-27 06:00:00,48.8,47.7,34.9,58.46,0.0,0,0.0,0.0,3.7,1.7,9.9,Clear,clear-day
2790,2022-04-27 07:00:00,48.8,46.8,34.7,58.0,0.0,0,0.0,0.0,5.1,0.8,9.9,Clear,clear-day
2791,2022-04-27 08:00:00,50.0,48.2,31.8,49.48,0.0,0,0.0,0.0,4.9,0.8,9.9,Clear,clear-day
2792,2022-04-27 09:00:00,51.9,51.9,31.8,45.95,0.0,0,0.0,0.0,5.2,0.8,9.9,Clear,clear-day
2793,2022-04-27 10:00:00,54.9,54.9,30.6,39.24,0.0,0,0.0,0.0,5.2,26.8,9.9,Partially cloudy,partly-cloudy-day
2794,2022-04-27 11:00:00,56.7,56.7,28.8,34.27,0.0,0,0.0,0.0,5.0,28.1,9.9,Partially cloudy,partly-cloudy-day
2795,2022-04-27 12:00:00,56.7,56.7,28.7,34.1,0.009,100,0.0,0.0,5.3,98.6,9.9,"Rain, Overcast",rain
2796,2022-04-27 13:00:00,56.9,56.9,26.0,30.32,0.0,0,0.0,0.0,5.1,88.1,9.9,Partially cloudy,partly-cloudy-day
2797,2022-04-27 14:00:00,55.0,55.0,26.8,33.61,0.0,0,0.0,0.0,5.3,99.6,9.9,Overcast,cloudy
2798,2022-04-27 15:00:00,55.0,55.0,26.6,33.27,0.0,0,0.0,0.0,6.5,88.1,9.9,Partially cloudy,partly-cloudy-day
2799,2022-04-27 16:00:00,55.9,55.9,25.7,31.06,0.0,0,0.0,0.0,8.4,0.8,9.9,Clear,clear-day
2800,2022-04-27 17:00:00,55.8,55.8,26.6,32.35,0.0,0,0.0,0.0,6.5,26.8,9.9,Partially cloudy,partly-cloudy-day
2801,2022-04-27 18:00:00,51.9,51.9,27.8,39.22,0.0,0,0.0,0.0,3.8,91.5,9.9,Overcast,cloudy
2802,2022-04-27 19:00:00,49.9,48.7,26.6,40.13,0.0,0,0.0,0.0,4.1,99.6,9.9,Overcast,cloudy
2803,2022-04-27 20:00:00,47.0,42.0,23.3,38.95,0.0,0,0.0,0.0,11.0,97.0,9.9,Overcast,cloudy
2804,2022-04-27 21:00:00,46.9,45.2,26.6,44.92,0.0,0,0.0,0.0,4.2,88.1,9.9,Partially cloudy,partly-cloudy-night
2805,2022-04-27 22:00:00,46.0,43.2,26.7,46.59,0.0,0,0.0,0.0,5.5,98.6,9.9,Overcast,cloudy
2806,2022-04-27 23:00:00,44.8,41.8,24.9,45.22,0.0,0,0.0,0.0,5.6,98.6,9.9,Overcast,cloudy
2807,2022-04-28 00:00:00,44.0,42.2,24.8,46.69,0.0,0,0.0,0.0,3.7,86.8,9.9,Partially cloudy,partly-cloudy-night
2808,2022-04-28 01:00:00,43.0,43.0,24.0,46.78,0.0,0,0.0,0.0,0.6,0.4,9.9,Clear,clear-night
2809,2022-04-28 02:00:00,42.1,38.8,24.9,50.14,0.0,0,0.0,0.0,5.3,99.6,9.9,Overcast,cloudy
2810,2022-04-28 03:00:00,42.1,40.0,25.9,52.32,0.0,0,0.0,0.0,3.7,99.6,9.9,Overcast,cloudy
2811,2022-04-28 04:00:00,42.1,39.9,26.0,52.48,0.0,0,0.0,0.0,3.9,100.0,9.9,Overcast,cloudy
2812,2022-04-28 05:00:00,42.1,39.8,26.0,52.52,0.0,0,0.0,0.0,3.9,100.0,9.9,Overcast,cloudy
2813,2022-04-28 06:00:00,42.0,39.6,25.9,52.47,0.0,0,0.0,0.0,4.1,99.6,9.9,Overcast,cloudy
2814,2022-04-28 07:00:00,42.0,38.6,25.8,52.28,0.0,0,0.0,0.0,5.3,99.6,9.9,Overcast,cloudy
2815,2022-04-28 08:00:00,43.0,43.0,25.8,50.47,0.009,100,0.0,0.0,0.7,99.6,9.9,"Rain, Overcast",rain
2816,2022-04-28 09:00:00,44.8,42.1,24.8,45.03,0.0,0,0.0,0.0,5.0,29.1,9.9,Partially cloudy,partly-cloudy-day
2817,2022-04-28 10:00:00,48.6,45.4,23.9,37.61,0.0,0,0.0,0.0,7.4,26.5,9.9,Partially cloudy,partly-cloudy-day
2818,2022-04-28 11:00:00,51.9,51.9,20.7,29.16,0.0,0,0.0,0.0,5.1,0.4,9.9,Clear,clear-day
2819,2022-04-28 12:00:00,53.8,53.8,18.8,25.08,0.0,0,0.0,0.0,10.5,0.0,9.9,Clear,clear-day
2820,2022-04-28 13:00:00,54.9,54.9,15.8,21.09,0.0,0,0.0,0.0,4.1,0.0,9.9,Clear,clear-day
2821,2022-04-28 14:00:00,56.7,56.7,12.6,17.19,0.0,0,0.0,0.0,5.8,0.0,9.9,Clear,clear-day
2822,2022-04-28 15:00:00,58.8,58.8,13.6,16.67,0.0,0,0.0,0.0,5.5,0.0,9.9,Clear,clear-day
2823,2022-04-28 16:00:00,60.0,60.0,11.6,14.63,0.0,0,0.0,0.0,5.2,0.4,9.9,Clear,clear-day
2824,2022-04-28 17:00:00,58.8,58.8,15.3,17.97,0.0,0,0.0,0.0,7.5,0.4,9.9,Clear,clear-day
2825,2022-04-28 18:00:00,58.8,58.8,15.4,18.04,0.0,0,0.0,0.0,5.4,0.0,9.9,Clear,clear-day
2826,2022-04-28 19:00:00,55.9,55.9,15.4,20.05,0.0,0,0.0,0.0,0.9,0.0,9.9,Clear,clear-day
2827,2022-04-28 20:00:00,53.0,53.0,14.7,21.61,0.0,0,0.0,0.0,6.3,0.0,9.9,Clear,clear-night
2828,2022-04-28 21:00:00,51.1,51.1,17.4,26.01,0.0,0,0.0,0.0,3.9,0.0,9.9,Clear,clear-night
2829,2022-04-28 22:00:00,48.8,48.8,19.5,31.04,0.0,0,0.0,0.0,0.6,0.0,9.9,Clear,clear-night
2830,2022-04-28 23:00:00,47.9,45.2,15.7,27.22,0.0,0,0.0,0.0,5.9,0.0,9.9,Clear,clear-night
2831,2022-04-29 00:00:00,47.0,45.6,15.7,28.15,0.0,0,0.0,0.0,3.7,0.0,9.9,Clear,clear-night
2832,2022-04-29 01:00:00,46.0,43.6,15.8,29.32,0.0,0,0.0,0.0,4.9,0.0,9.9,Clear,clear-night
2833,2022-04-29 02:00:00,44.9,43.2,15.7,30.56,0.0,0,0.0,0.0,3.7,0.0,9.9,Clear,clear-night
2834,2022-04-29 03:00:00,44.9,43.2,16.7,31.96,0.0,0,0.0,0.0,3.7,0.0,9.9,Clear,clear-night
2835,2022-04-29 04:00:00,44.0,41.2,16.8,33.12,0.0,0,0.0,0.0,5.0,0.0,9.9,Clear,clear-night
2836,2022-04-29 05:00:00,44.0,44.0,18.8,36.1,0.0,0,0.0,0.0,0.3,0.0,9.9,Clear,clear-night
2837,2022-04-29 06:00:00,43.0,39.3,20.5,40.4,0.0,0,0.0,0.0,6.0,0.4,9.9,Clear,clear-day
2838,2022-04-29 07:00:00,43.0,41.1,21.3,41.78,0.0,0,0.0,0.0,3.7,0.4,9.9,Clear,clear-day
2839,2022-04-29 08:00:00,44.0,44.0,19.7,37.49,0.0,0,0.0,0.0,0.6,0.4,9.9,Clear,clear-day
2840,2022-04-29 09:00:00,47.8,44.5,19.5,32.31,0.0,0,0.0,0.0,7.1,0.4,9.9,Clear,clear-day
2841,2022-04-29 10:00:00,51.8,51.8,14.8,22.69,0.0,0,0.0,0.0,6.4,0.4,8.8,Clear,clear-day
2842,2022-04-29 11:00:00,54.8,54.8,15.6,20.98,0.0,0,0.0,0.0,6.2,0.4,9.9,Clear,clear-day
2843,2022-04-29 12:00:00,56.8,56.8,11.6,16.39,0.0,0,0.0,0.0,3.9,0.4,9.9,Clear,clear-day
2844,2022-04-29 13:00:00,60.9,60.9,11.5,14.12,0.0,0,0.0,0.0,5.3,0.4,9.9,Clear,clear-day
2845,2022-04-29 14:00:00,61.9,61.9,11.4,13.58,0.009,100,0.0,0.0,7.5,0.4,9.9,Rain,rain
2846,2022-04-29 15:00:00,62.8,62.8,7.9,11.22,0.0,0,0.0,0.0,6.1,0.0,9.9,Clear,clear-day
2847,2022-04-29 16:00:00,64.8,64.8,10.7,11.86,0.0,0,0.0,0.0,8.4,0.0,9.9,Clear,clear-day
2848,2022-04-29 17:00:00,64.8,64.8,13.4,13.37,0.0,0,0.0,0.0,11.4,0.0,9.9,Clear,clear-day
2849,2022-04-29 18:00:00,64.8,64.8,14.5,14.01,0.0,0,0.0,0.0,4.1,0.0,9.9,Clear,clear-day
2850,2022-04-29 19:00:00,61.9,61.9,12.2,14.05,0.0,0,0.0,0.0,6.2,0.0,9.9,Clear,clear-day
2851,2022-04-29 20:00:00,58.9,58.9,15.4,17.94,0.0,0,0.0,0.0,6.0,0.4,9.9,Clear,clear-night
2852,2022-04-29 21:00:00,56.9,56.9,16.5,20.31,0.0,0,0.0,0.0,0.4,0.0,9.9,Clear,clear-night
2853,2022-04-29 22:00:00,55.1,55.1,19.4,24.47,0.0,0,0.0,0.0,5.9,0.0,9.9,Clear,clear-night
2854,2022-04-29 23:00:00,53.9,53.9,20.5,26.79,0.0,0,0.0,0.0,3.6,0.0,9.9,Clear,clear-night
2855,2022-04-30 00:00:00,52.0,52.0,17.8,25.54,0.0,0,0.0,0.0,5.9,0.0,9.9,Clear,clear-night
2856,2022-04-30 01:00:00,51.1,51.1,20.6,29.84,0.0,0,0.0,0.0,3.5,0.0,9.9,Clear,clear-night
2857,2022-04-30 02:00:00,49.9,49.9,19.8,30.1,0.0,0,0.0,0.0,0.5,0.0,9.9,Clear,clear-night
